"customer_id","r_score","f_score","m_score","rfm_cell","customer_segment"
15777,2,2,2,222,Hibernating / Lost
14293,2,2,2,222,Hibernating / Lost
14584,2,2,2,222,Hibernating / Lost
14446,2,2,2,222,Hibernating / Lost
16175,2,2,2,222,Hibernating / Lost
12724,2,2,2,222,Hibernating / Lost
17096,2,2,2,222,Hibernating / Lost
13429,2,2,2,222,Hibernating / Lost
12722,2,2,2,222,Hibernating / Lost
15110,2,2,2,222,Hibernating / Lost
16009,2,2,2,222,Hibernating / Lost
16232,2,2,2,222,Hibernating / Lost
17324,2,2,2,222,Hibernating / Lost
15062,2,2,2,222,Hibernating / Lost
16188,2,2,2,222,Hibernating / Lost
14522,2,2,2,222,Hibernating / Lost
13155,2,2,2,222,Hibernating / Lost
15835,2,2,2,222,Hibernating / Lost
15421,2,2,2,222,Hibernating / Lost
15707,2,2,2,222,Hibernating / Lost
12820,2,2,2,222,Hibernating / Lost
17527,2,2,3,223,Hibernating / Lost
12924,2,2,3,223,Hibernating / Lost
16657,2,2,3,223,Hibernating / Lost
14532,2,2,3,223,Hibernating / Lost
17552,2,2,3,223,Hibernating / Lost
15312,2,2,3,223,Hibernating / Lost
14141,2,2,3,223,Hibernating / Lost
15587,2,2,3,223,Hibernating / Lost
14449,2,2,3,223,Hibernating / Lost
15022,2,2,3,223,Hibernating / Lost
16361,2,2,3,223,Hibernating / Lost
15079,2,2,3,223,Hibernating / Lost
13515,2,2,3,223,Hibernating / Lost
16513,2,2,3,223,Hibernating / Lost
13200,2,2,3,223,Hibernating / Lost
13203,2,2,3,223,Hibernating / Lost
14715,2,2,3,223,Hibernating / Lost
12680,2,2,3,223,Hibernating / Lost
14577,2,2,3,223,Hibernating / Lost
12693,2,2,3,223,Hibernating / Lost
17560,2,2,3,223,Hibernating / Lost
14657,2,2,3,223,Hibernating / Lost
15965,2,2,3,223,Hibernating / Lost
17929,2,2,3,223,Hibernating / Lost
13940,2,2,3,223,Hibernating / Lost
12728,2,2,3,223,Hibernating / Lost
13835,2,2,3,223,Hibernating / Lost
17075,2,2,3,223,Hibernating / Lost
15862,2,2,3,223,Hibernating / Lost
13681,2,2,3,223,Hibernating / Lost
17921,2,2,3,223,Hibernating / Lost
16869,2,2,3,223,Hibernating / Lost
13220,2,2,3,223,Hibernating / Lost
16621,2,2,3,223,Hibernating / Lost
15644,2,2,3,223,Hibernating / Lost
12421,2,2,3,223,Hibernating / Lost
15952,2,2,3,223,Hibernating / Lost
16806,2,2,3,223,Hibernating / Lost
15561,2,2,3,223,Hibernating / Lost
17905,2,2,3,223,Hibernating / Lost
13720,2,2,3,223,Hibernating / Lost
17180,2,2,3,223,Hibernating / Lost
13167,2,2,3,223,Hibernating / Lost
15743,2,2,3,223,Hibernating / Lost
17006,2,2,3,223,Hibernating / Lost
15679,2,2,3,223,Hibernating / Lost
15618,2,2,3,223,Hibernating / Lost
14234,2,2,3,223,Hibernating / Lost
16043,2,2,3,223,Hibernating / Lost
14662,2,2,3,223,Hibernating / Lost
17268,2,2,3,223,Hibernating / Lost
16470,2,2,3,223,Hibernating / Lost
16205,2,2,3,223,Hibernating / Lost
17979,2,2,3,223,Hibernating / Lost
15656,2,2,3,223,Hibernating / Lost
16261,2,2,3,223,Hibernating / Lost
14790,2,2,3,223,Hibernating / Lost
13950,2,2,3,223,Hibernating / Lost
17692,2,2,3,223,Hibernating / Lost
17812,2,2,3,223,Hibernating / Lost
13077,2,2,3,223,Hibernating / Lost
15584,2,2,3,223,Hibernating / Lost
17884,2,2,3,223,Hibernating / Lost
13147,2,2,3,223,Hibernating / Lost
12883,2,2,3,223,Hibernating / Lost
15574,2,2,3,223,Hibernating / Lost
14198,2,2,3,223,Hibernating / Lost
13238,2,2,3,223,Hibernating / Lost
17796,2,2,3,223,Hibernating / Lost
14829,2,2,3,223,Hibernating / Lost
14959,2,2,3,223,Hibernating / Lost
14111,2,2,3,223,Hibernating / Lost
13838,2,2,3,223,Hibernating / Lost
17502,2,2,3,223,Hibernating / Lost
16122,2,2,3,223,Hibernating / Lost
15669,2,2,3,223,Hibernating / Lost
17994,2,2,3,223,Hibernating / Lost
13925,2,2,3,223,Hibernating / Lost
14504,2,2,3,223,Hibernating / Lost
17883,2,2,3,223,Hibernating / Lost
17299,2,2,3,223,Hibernating / Lost
14342,2,2,3,223,Hibernating / Lost
15031,2,2,3,223,Hibernating / Lost
13963,2,2,3,223,Hibernating / Lost
13240,2,2,3,223,Hibernating / Lost
16774,2,2,3,223,Hibernating / Lost
16696,2,2,3,223,Hibernating / Lost
16444,2,2,3,223,Hibernating / Lost
14044,2,2,3,223,Hibernating / Lost
17523,2,2,3,223,Hibernating / Lost
15571,2,2,3,223,Hibernating / Lost
16469,2,2,3,223,Hibernating / Lost
17373,2,2,3,223,Hibernating / Lost
17515,2,2,3,223,Hibernating / Lost
13892,2,2,3,223,Hibernating / Lost
15028,2,2,3,223,Hibernating / Lost
13145,2,2,3,223,Hibernating / Lost
13301,2,2,3,223,Hibernating / Lost
16005,2,2,3,223,Hibernating / Lost
14710,2,2,3,223,Hibernating / Lost
17849,2,2,3,223,Hibernating / Lost
13558,2,2,3,223,Hibernating / Lost
14609,2,2,3,223,Hibernating / Lost
16654,2,2,3,223,Hibernating / Lost
14467,2,2,3,223,Hibernating / Lost
18232,2,2,3,223,Hibernating / Lost
16203,2,2,3,223,Hibernating / Lost
14692,2,2,3,223,Hibernating / Lost
15624,2,2,3,223,Hibernating / Lost
12695,2,2,3,223,Hibernating / Lost
16906,2,2,3,223,Hibernating / Lost
14176,2,2,3,223,Hibernating / Lost
15550,2,2,3,223,Hibernating / Lost
14167,2,2,3,223,Hibernating / Lost
14273,2,2,3,223,Hibernating / Lost
14177,2,2,3,223,Hibernating / Lost
17955,2,2,3,223,Hibernating / Lost
14805,2,2,3,223,Hibernating / Lost
16475,2,2,3,223,Hibernating / Lost
17062,2,2,3,223,Hibernating / Lost
17345,2,2,3,223,Hibernating / Lost
16206,2,2,3,223,Hibernating / Lost
15535,2,2,3,223,Hibernating / Lost
15756,2,2,3,223,Hibernating / Lost
14871,2,2,3,223,Hibernating / Lost
16955,2,2,3,223,Hibernating / Lost
17454,2,2,3,223,Hibernating / Lost
15882,2,2,3,223,Hibernating / Lost
14820,2,2,3,223,Hibernating / Lost
13865,2,2,3,223,Hibernating / Lost
13247,2,2,3,223,Hibernating / Lost
13928,2,2,4,224,Hibernating / Lost
12970,2,2,4,224,Hibernating / Lost
14173,2,2,4,224,Hibernating / Lost
13489,2,2,4,224,Hibernating / Lost
17370,2,2,4,224,Hibernating / Lost
14910,2,2,4,224,Hibernating / Lost
15206,2,2,4,224,Hibernating / Lost
16816,2,2,4,224,Hibernating / Lost
12993,2,2,4,224,Hibernating / Lost
15048,2,2,4,224,Hibernating / Lost
12845,2,2,4,224,Hibernating / Lost
16342,2,2,4,224,Hibernating / Lost
15060,2,2,4,224,Hibernating / Lost
16998,2,2,4,224,Hibernating / Lost
13277,2,2,4,224,Hibernating / Lost
13592,2,2,5,225,Hibernating / Lost
15483,2,2,5,225,Hibernating / Lost
17572,2,2,5,225,Hibernating / Lost
16112,2,2,5,225,Hibernating / Lost
15920,2,2,5,225,Hibernating / Lost
17816,2,2,5,225,Hibernating / Lost
15749,2,2,1,221,Hibernating / Lost
15098,2,2,1,221,Hibernating / Lost
12536,2,2,1,221,Hibernating / Lost
16000,2,2,1,221,Hibernating / Lost
12409,2,2,1,221,Hibernating / Lost
12798,2,2,1,221,Hibernating / Lost
16532,2,2,1,221,Hibernating / Lost
16303,2,2,1,221,Hibernating / Lost
15032,2,2,1,221,Hibernating / Lost
15786,2,2,1,221,Hibernating / Lost
14286,2,2,1,221,Hibernating / Lost
13802,2,2,1,221,Hibernating / Lost
14277,2,2,1,221,Hibernating / Lost
13124,2,2,1,221,Hibernating / Lost
15113,2,2,1,221,Hibernating / Lost
13334,2,2,1,221,Hibernating / Lost
15676,2,2,1,221,Hibernating / Lost
13373,2,2,1,221,Hibernating / Lost
14175,2,2,1,221,Hibernating / Lost
12456,2,2,1,221,Hibernating / Lost
16041,2,2,1,221,Hibernating / Lost
16940,2,2,1,221,Hibernating / Lost
12754,2,2,1,221,Hibernating / Lost
17444,2,2,1,221,Hibernating / Lost
17728,2,2,1,221,Hibernating / Lost
14535,2,2,1,221,Hibernating / Lost
13174,2,2,1,221,Hibernating / Lost
12356,2,2,1,221,Hibernating / Lost
15321,2,2,1,221,Hibernating / Lost
12669,2,2,1,221,Hibernating / Lost
14125,2,2,1,221,Hibernating / Lost
12360,2,2,1,221,Hibernating / Lost
13851,2,2,1,221,Hibernating / Lost
15782,2,2,1,221,Hibernating / Lost
17317,2,2,1,221,Hibernating / Lost
15485,2,2,1,221,Hibernating / Lost
13344,2,2,1,221,Hibernating / Lost
15245,2,2,1,221,Hibernating / Lost
15980,2,2,1,221,Hibernating / Lost
13722,2,2,1,221,Hibernating / Lost
14930,2,2,1,221,Hibernating / Lost
18259,2,2,1,221,Hibernating / Lost
17768,2,2,1,221,Hibernating / Lost
14700,2,2,1,221,Hibernating / Lost
17406,2,2,1,221,Hibernating / Lost
14828,2,2,1,221,Hibernating / Lost
12560,2,2,1,221,Hibernating / Lost
13517,2,2,1,221,Hibernating / Lost
14461,2,2,1,221,Hibernating / Lost
14001,2,2,2,222,Hibernating / Lost
18188,2,2,2,222,Hibernating / Lost
18204,2,2,2,222,Hibernating / Lost
14418,2,2,2,222,Hibernating / Lost
15157,2,2,2,222,Hibernating / Lost
14250,2,2,2,222,Hibernating / Lost
14305,2,2,2,222,Hibernating / Lost
12950,2,2,2,222,Hibernating / Lost
17015,2,2,2,222,Hibernating / Lost
16102,2,2,2,222,Hibernating / Lost
18287,2,2,2,222,Hibernating / Lost
13562,2,2,2,222,Hibernating / Lost
18235,2,2,2,222,Hibernating / Lost
15050,2,2,2,222,Hibernating / Lost
14387,2,2,2,222,Hibernating / Lost
13564,2,2,2,222,Hibernating / Lost
15067,2,2,2,222,Hibernating / Lost
17282,2,2,2,222,Hibernating / Lost
15549,2,2,2,222,Hibernating / Lost
16671,2,2,2,222,Hibernating / Lost
17152,2,2,2,222,Hibernating / Lost
15826,2,2,2,222,Hibernating / Lost
15122,2,2,2,222,Hibernating / Lost
14759,2,2,2,222,Hibernating / Lost
13425,2,2,2,222,Hibernating / Lost
14937,2,2,2,222,Hibernating / Lost
16496,2,2,2,222,Hibernating / Lost
16889,2,2,2,222,Hibernating / Lost
13186,2,2,2,222,Hibernating / Lost
15111,2,2,2,222,Hibernating / Lost
14038,2,2,2,222,Hibernating / Lost
16369,2,2,2,222,Hibernating / Lost
15620,2,2,2,222,Hibernating / Lost
14229,2,2,2,222,Hibernating / Lost
17159,2,2,2,222,Hibernating / Lost
12759,2,2,2,222,Hibernating / Lost
13764,2,2,2,222,Hibernating / Lost
14267,2,2,2,222,Hibernating / Lost
16279,2,2,2,222,Hibernating / Lost
16762,2,2,2,222,Hibernating / Lost
13810,2,2,2,222,Hibernating / Lost
16755,2,2,2,222,Hibernating / Lost
17002,2,2,2,222,Hibernating / Lost
13692,2,2,2,222,Hibernating / Lost
15427,2,2,2,222,Hibernating / Lost
17590,2,2,2,222,Hibernating / Lost
14246,2,2,2,222,Hibernating / Lost
14740,2,2,2,222,Hibernating / Lost
13461,2,2,2,222,Hibernating / Lost
16571,2,2,2,222,Hibernating / Lost
14019,2,2,2,222,Hibernating / Lost
16012,2,2,2,222,Hibernating / Lost
16245,2,2,2,222,Hibernating / Lost
17083,2,2,2,222,Hibernating / Lost
18202,2,2,2,222,Hibernating / Lost
15051,2,2,2,222,Hibernating / Lost
13414,2,2,2,222,Hibernating / Lost
13516,2,2,2,222,Hibernating / Lost
13308,2,2,2,222,Hibernating / Lost
18167,2,2,2,222,Hibernating / Lost
17621,2,2,2,222,Hibernating / Lost
16669,2,2,2,222,Hibernating / Lost
16079,2,2,2,222,Hibernating / Lost
16317,2,2,2,222,Hibernating / Lost
12620,2,2,2,222,Hibernating / Lost
16110,2,2,2,222,Hibernating / Lost
15680,2,2,2,222,Hibernating / Lost
17932,2,2,2,222,Hibernating / Lost
12854,2,2,2,222,Hibernating / Lost
17095,2,2,2,222,Hibernating / Lost
12526,2,2,2,222,Hibernating / Lost
16464,2,2,2,222,Hibernating / Lost
14973,2,2,2,222,Hibernating / Lost
16040,2,2,2,222,Hibernating / Lost
14856,2,2,2,222,Hibernating / Lost
12507,2,2,2,222,Hibernating / Lost
12488,2,2,2,222,Hibernating / Lost
12372,2,2,2,222,Hibernating / Lost
17802,2,2,2,222,Hibernating / Lost
16951,2,2,2,222,Hibernating / Lost
14669,2,2,2,222,Hibernating / Lost
13492,2,2,2,222,Hibernating / Lost
17158,2,2,2,222,Hibernating / Lost
16842,2,2,2,222,Hibernating / Lost
15009,2,2,2,222,Hibernating / Lost
16639,2,2,2,222,Hibernating / Lost
13848,2,2,2,222,Hibernating / Lost
14383,2,2,2,222,Hibernating / Lost
13029,2,2,2,222,Hibernating / Lost
17588,2,2,2,222,Hibernating / Lost
15376,2,2,2,222,Hibernating / Lost
12412,2,2,2,222,Hibernating / Lost
13055,2,2,2,222,Hibernating / Lost
18263,2,2,2,222,Hibernating / Lost
17320,2,2,2,222,Hibernating / Lost
13211,2,2,2,222,Hibernating / Lost
17058,2,2,2,222,Hibernating / Lost
16950,2,2,2,222,Hibernating / Lost
12885,2,2,2,222,Hibernating / Lost
12640,2,2,2,222,Hibernating / Lost
15306,2,2,2,222,Hibernating / Lost
13611,2,2,2,222,Hibernating / Lost
13500,2,2,2,222,Hibernating / Lost
14737,2,2,2,222,Hibernating / Lost
16714,2,2,2,222,Hibernating / Lost
12710,2,2,2,222,Hibernating / Lost
13330,2,2,2,222,Hibernating / Lost
13819,2,2,2,222,Hibernating / Lost
17500,2,2,2,222,Hibernating / Lost
15489,2,2,2,222,Hibernating / Lost
13282,2,2,2,222,Hibernating / Lost
13772,2,2,2,222,Hibernating / Lost
13310,2,2,2,222,Hibernating / Lost
13447,2,2,2,222,Hibernating / Lost
12609,2,2,2,222,Hibernating / Lost
14708,2,2,2,222,Hibernating / Lost
15436,2,2,2,222,Hibernating / Lost
13486,2,2,2,222,Hibernating / Lost
16807,2,2,2,222,Hibernating / Lost
15730,2,2,2,222,Hibernating / Lost
14276,2,2,2,222,Hibernating / Lost
13591,2,2,2,222,Hibernating / Lost
14971,2,2,2,222,Hibernating / Lost
16049,2,2,2,222,Hibernating / Lost
14161,2,2,2,222,Hibernating / Lost
15933,2,2,2,222,Hibernating / Lost
17047,2,2,2,222,Hibernating / Lost
16533,2,2,2,222,Hibernating / Lost
13652,2,2,2,222,Hibernating / Lost
13521,2,2,2,222,Hibernating / Lost
17041,2,2,2,222,Hibernating / Lost
14561,2,2,2,222,Hibernating / Lost
15197,2,2,2,222,Hibernating / Lost
13131,2,2,2,222,Hibernating / Lost
15238,2,2,2,222,Hibernating / Lost
15801,2,2,2,222,Hibernating / Lost
16214,2,2,2,222,Hibernating / Lost
18130,2,2,2,222,Hibernating / Lost
14465,2,2,2,222,Hibernating / Lost
14514,2,2,2,222,Hibernating / Lost
16416,2,2,2,222,Hibernating / Lost
15329,2,2,2,222,Hibernating / Lost
15839,2,2,2,222,Hibernating / Lost
16520,2,2,2,222,Hibernating / Lost
15192,2,2,2,222,Hibernating / Lost
15073,2,2,2,222,Hibernating / Lost
17724,2,2,2,222,Hibernating / Lost
17405,2,2,2,222,Hibernating / Lost
17033,2,2,2,222,Hibernating / Lost
13376,2,2,2,222,Hibernating / Lost
13867,2,2,2,222,Hibernating / Lost
12642,2,2,2,222,Hibernating / Lost
14775,2,2,2,222,Hibernating / Lost
16572,2,2,2,222,Hibernating / Lost
16174,2,2,2,222,Hibernating / Lost
17951,2,2,2,222,Hibernating / Lost
17646,2,2,2,222,Hibernating / Lost
14631,2,2,2,222,Hibernating / Lost
14540,2,2,2,222,Hibernating / Lost
14223,2,2,2,222,Hibernating / Lost
15133,2,2,2,222,Hibernating / Lost
12541,2,2,2,222,Hibernating / Lost
18170,2,2,2,222,Hibernating / Lost
15506,2,2,2,222,Hibernating / Lost
15449,2,2,2,222,Hibernating / Lost
12994,2,2,2,222,Hibernating / Lost
15747,2,2,2,222,Hibernating / Lost
17618,2,2,2,222,Hibernating / Lost
15907,2,2,2,222,Hibernating / Lost
15793,2,2,2,222,Hibernating / Lost
14006,2,2,2,222,Hibernating / Lost
15156,2,2,2,222,Hibernating / Lost
12697,2,2,2,222,Hibernating / Lost
16511,2,2,2,222,Hibernating / Lost
15787,2,2,2,222,Hibernating / Lost
17289,2,2,2,222,Hibernating / Lost
14075,2,2,3,223,Hibernating / Lost
15289,2,2,3,223,Hibernating / Lost
14475,2,2,3,223,Hibernating / Lost
14231,2,2,3,223,Hibernating / Lost
17048,2,2,3,223,Hibernating / Lost
16551,2,2,3,223,Hibernating / Lost
14712,2,2,3,223,Hibernating / Lost
14359,2,2,3,223,Hibernating / Lost
18096,2,3,3,233,At Risk
13038,2,3,3,233,At Risk
15807,3,3,3,333,Loyal Customers
17886,3,3,3,333,Loyal Customers
13662,3,3,3,333,Loyal Customers
15865,3,3,3,333,Loyal Customers
16900,3,3,3,333,Loyal Customers
15799,3,3,3,333,Loyal Customers
13037,3,3,3,333,Loyal Customers
15100,3,3,3,333,Loyal Customers
14332,3,3,3,333,Loyal Customers
13846,3,3,3,333,Loyal Customers
16221,3,3,3,333,Loyal Customers
17064,3,3,3,333,Loyal Customers
16037,3,3,3,333,Loyal Customers
16020,3,3,3,333,Loyal Customers
16924,3,3,3,333,Loyal Customers
14803,3,3,3,333,Loyal Customers
15164,3,3,3,333,Loyal Customers
17076,3,3,3,333,Loyal Customers
17115,3,3,3,333,Loyal Customers
16554,3,3,3,333,Loyal Customers
17759,3,3,3,333,Loyal Customers
15525,3,3,3,333,Loyal Customers
12427,3,3,3,333,Loyal Customers
16164,3,3,3,333,Loyal Customers
16092,3,3,3,333,Loyal Customers
16943,3,3,3,333,Loyal Customers
15399,3,3,3,333,Loyal Customers
14499,3,3,3,333,Loyal Customers
13280,3,3,3,333,Loyal Customers
16460,3,3,3,333,Loyal Customers
13811,3,3,3,333,Loyal Customers
17980,3,3,3,333,Loyal Customers
13637,3,3,3,333,Loyal Customers
15533,3,3,3,333,Loyal Customers
12422,3,3,3,333,Loyal Customers
15831,3,3,3,333,Loyal Customers
17703,3,3,3,333,Loyal Customers
13389,3,3,3,333,Loyal Customers
13016,3,3,3,333,Loyal Customers
16759,3,3,3,333,Loyal Customers
13212,3,3,3,333,Loyal Customers
12628,3,3,3,333,Loyal Customers
15806,3,3,3,333,Loyal Customers
18136,3,3,3,333,Loyal Customers
17341,3,3,3,333,Loyal Customers
17797,3,3,3,333,Loyal Customers
17411,3,3,3,333,Loyal Customers
13314,3,3,3,333,Loyal Customers
15414,3,3,3,333,Loyal Customers
15568,3,3,3,333,Loyal Customers
12413,3,3,3,333,Loyal Customers
17461,3,3,3,333,Loyal Customers
17146,3,3,3,333,Loyal Customers
17034,3,3,3,333,Loyal Customers
16730,3,3,3,333,Loyal Customers
13900,3,3,3,333,Loyal Customers
17974,3,3,3,333,Loyal Customers
15215,3,3,3,333,Loyal Customers
16146,3,3,3,333,Loyal Customers
16099,3,3,3,333,Loyal Customers
18035,3,3,3,333,Loyal Customers
17521,3,3,3,333,Loyal Customers
18062,3,3,3,333,Loyal Customers
16023,3,3,3,333,Loyal Customers
13705,3,3,3,333,Loyal Customers
17179,3,3,3,333,Loyal Customers
13249,3,3,3,333,Loyal Customers
17472,3,3,3,333,Loyal Customers
14867,3,3,3,333,Loyal Customers
14127,3,3,3,333,Loyal Customers
16136,3,3,3,333,Loyal Customers
14880,3,3,3,333,Loyal Customers
14126,3,3,3,333,Loyal Customers
16015,3,3,3,333,Loyal Customers
16882,3,3,3,333,Loyal Customers
16997,3,3,3,333,Loyal Customers
17734,3,3,3,333,Loyal Customers
13258,3,3,3,333,Loyal Customers
15053,3,3,3,333,Loyal Customers
17198,3,3,3,333,Loyal Customers
15181,3,3,3,333,Loyal Customers
16495,3,3,3,333,Loyal Customers
12942,3,3,3,333,Loyal Customers
15582,3,3,3,333,Loyal Customers
16872,3,3,3,333,Loyal Customers
16418,3,3,3,333,Loyal Customers
13951,3,3,3,333,Loyal Customers
13741,3,3,3,333,Loyal Customers
15969,3,3,3,333,Loyal Customers
17777,3,3,3,333,Loyal Customers
15643,3,3,3,333,Loyal Customers
14720,3,3,3,333,Loyal Customers
16014,3,3,3,333,Loyal Customers
16357,3,3,3,333,Loyal Customers
17779,3,3,3,333,Loyal Customers
12577,3,3,3,333,Loyal Customers
14818,3,3,3,333,Loyal Customers
16157,3,3,3,333,Loyal Customers
17398,3,3,3,333,Loyal Customers
14034,3,3,3,333,Loyal Customers
16734,3,3,3,333,Loyal Customers
16969,3,3,3,333,Loyal Customers
15651,3,3,3,333,Loyal Customers
17545,3,3,3,333,Loyal Customers
17312,3,3,3,333,Loyal Customers
16431,3,3,3,333,Loyal Customers
15297,3,3,3,333,Loyal Customers
13318,3,3,3,333,Loyal Customers
16139,3,3,3,333,Loyal Customers
14021,3,3,3,333,Loyal Customers
13539,3,3,3,333,Loyal Customers
17990,3,3,3,333,Loyal Customers
13546,3,3,3,333,Loyal Customers
12649,3,3,3,333,Loyal Customers
15768,3,3,3,333,Loyal Customers
14529,3,3,3,333,Loyal Customers
14593,3,3,3,333,Loyal Customers
16442,3,3,3,333,Loyal Customers
18149,3,3,3,333,Loyal Customers
12933,3,3,3,333,Loyal Customers
14133,3,3,3,333,Loyal Customers
17420,3,3,3,333,Loyal Customers
13959,3,3,3,333,Loyal Customers
16298,3,3,3,333,Loyal Customers
17864,3,3,3,333,Loyal Customers
16325,3,3,3,333,Loyal Customers
17351,3,3,3,333,Loyal Customers
17014,3,3,3,333,Loyal Customers
17360,3,3,3,333,Loyal Customers
13427,3,3,3,333,Loyal Customers
13487,3,3,3,333,Loyal Customers
12879,3,3,3,333,Loyal Customers
13379,3,3,3,333,Loyal Customers
13405,3,3,3,333,Loyal Customers
17616,3,3,3,333,Loyal Customers
14592,3,3,3,333,Loyal Customers
13939,3,3,3,333,Loyal Customers
17897,3,3,3,333,Loyal Customers
18150,3,3,3,333,Loyal Customers
13894,3,3,3,333,Loyal Customers
15344,3,3,3,333,Loyal Customers
12414,3,3,3,333,Loyal Customers
13946,3,3,3,333,Loyal Customers
18043,3,3,3,333,Loyal Customers
17295,3,3,3,333,Loyal Customers
16385,3,3,3,333,Loyal Customers
14618,3,3,3,333,Loyal Customers
14997,3,3,3,333,Loyal Customers
13617,3,3,3,333,Loyal Customers
16927,3,3,3,333,Loyal Customers
17557,3,3,3,333,Loyal Customers
13812,3,3,3,333,Loyal Customers
15452,3,3,3,333,Loyal Customers
16804,3,3,3,333,Loyal Customers
16233,3,3,3,333,Loyal Customers
13000,3,3,3,333,Loyal Customers
13217,3,3,3,333,Loyal Customers
16706,3,3,3,333,Loyal Customers
14463,3,3,3,333,Loyal Customers
17631,3,3,3,333,Loyal Customers
17429,3,3,3,333,Loyal Customers
15467,3,3,3,333,Loyal Customers
18017,3,3,3,333,Loyal Customers
13643,3,3,3,333,Loyal Customers
12811,3,3,3,333,Loyal Customers
16898,3,3,3,333,Loyal Customers
16960,3,3,3,333,Loyal Customers
14958,3,3,3,333,Loyal Customers
14681,3,3,3,333,Loyal Customers
16488,3,3,3,333,Loyal Customers
15018,3,3,3,333,Loyal Customers
17361,3,3,4,334,Loyal Customers
12808,3,3,4,334,Loyal Customers
14450,3,3,4,334,Loyal Customers
17950,3,3,4,334,Loyal Customers
16008,3,3,4,334,Loyal Customers
15589,3,3,4,334,Loyal Customers
16768,3,3,4,334,Loyal Customers
15780,3,3,4,334,Loyal Customers
14013,3,3,4,334,Loyal Customers
16038,3,3,4,334,Loyal Customers
16885,3,3,4,334,Loyal Customers
15026,3,3,4,334,Loyal Customers
13171,3,3,4,334,Loyal Customers
15036,3,3,4,334,Loyal Customers
12787,3,3,4,334,Loyal Customers
16589,3,3,4,334,Loyal Customers
15754,3,3,4,334,Loyal Customers
12999,3,3,4,334,Loyal Customers
14513,3,3,4,334,Loyal Customers
17564,3,3,4,334,Loyal Customers
17579,3,3,4,334,Loyal Customers
15646,3,3,4,334,Loyal Customers
15456,3,3,4,334,Loyal Customers
16034,3,3,4,334,Loyal Customers
16948,3,3,4,334,Loyal Customers
14460,3,3,4,334,Loyal Customers
12827,3,3,4,334,Loyal Customers
16324,3,3,4,334,Loyal Customers
17371,3,3,4,334,Loyal Customers
13140,3,3,4,334,Loyal Customers
12593,3,3,4,334,Loyal Customers
17483,3,3,4,334,Loyal Customers
13827,3,3,4,334,Loyal Customers
12990,3,3,4,334,Loyal Customers
16010,3,3,4,334,Loyal Customers
14616,3,3,4,334,Loyal Customers
18036,3,3,4,334,Loyal Customers
12498,3,3,4,334,Loyal Customers
17375,3,3,4,334,Loyal Customers
17830,3,3,4,334,Loyal Customers
13873,3,3,4,334,Loyal Customers
13856,3,3,4,334,Loyal Customers
17817,3,3,4,334,Loyal Customers
14779,3,3,4,334,Loyal Customers
15440,3,3,4,334,Loyal Customers
17573,3,3,4,334,Loyal Customers
16930,3,3,4,334,Loyal Customers
14731,3,3,4,334,Loyal Customers
15885,3,3,4,334,Loyal Customers
17736,3,3,4,334,Loyal Customers
17765,3,3,4,334,Loyal Customers
18155,3,3,4,334,Loyal Customers
15901,3,3,4,334,Loyal Customers
16378,3,3,4,334,Loyal Customers
17025,3,3,4,334,Loyal Customers
14500,3,3,4,334,Loyal Customers
15334,3,3,4,334,Loyal Customers
17835,3,3,4,334,Loyal Customers
18127,3,3,4,334,Loyal Customers
12527,3,3,4,334,Loyal Customers
15781,3,3,4,334,Loyal Customers
18081,3,3,4,334,Loyal Customers
16851,3,3,4,334,Loyal Customers
17917,3,3,4,334,Loyal Customers
17045,3,3,4,334,Loyal Customers
12891,3,3,4,334,Loyal Customers
16478,3,3,4,334,Loyal Customers
16593,3,3,4,334,Loyal Customers
17615,3,3,4,334,Loyal Customers
15675,3,3,4,334,Loyal Customers
14823,3,3,4,334,Loyal Customers
16473,3,3,4,334,Loyal Customers
17266,3,3,4,334,Loyal Customers
18059,3,3,4,334,Loyal Customers
13502,3,3,4,334,Loyal Customers
13606,3,3,4,334,Loyal Customers
13058,3,3,4,334,Loyal Customers
13533,3,3,4,334,Loyal Customers
13242,3,3,4,334,Loyal Customers
17550,3,3,4,334,Loyal Customers
15577,3,3,4,334,Loyal Customers
16226,3,3,4,334,Loyal Customers
14765,3,3,4,334,Loyal Customers
15759,3,3,4,334,Loyal Customers
16330,3,3,4,334,Loyal Customers
17892,3,3,5,335,Loyal Customers
15462,3,3,5,335,Loyal Customers
17580,3,3,5,335,Loyal Customers
16356,3,3,5,335,Loyal Customers
16866,3,3,5,335,Loyal Customers
18273,3,3,5,335,Loyal Customers
14385,3,3,5,335,Loyal Customers
16832,3,3,5,335,Loyal Customers
17440,3,3,5,335,Loyal Customers
14287,3,3,5,335,Loyal Customers
14798,3,3,5,335,Loyal Customers
13003,3,3,5,335,Loyal Customers
16462,3,3,5,335,Loyal Customers
14836,3,3,5,335,Loyal Customers
17024,3,3,5,335,Loyal Customers
13666,3,3,5,335,Loyal Customers
15516,3,3,5,335,Loyal Customers
16446,3,3,1,331,Loyal Customers
12590,3,3,1,331,Loyal Customers
12435,3,3,1,331,Loyal Customers
16984,3,3,1,331,Loyal Customers
18087,3,3,1,331,Loyal Customers
12755,3,3,1,331,Loyal Customers
16240,3,3,1,331,Loyal Customers
16253,3,3,1,331,Loyal Customers
12406,3,3,1,331,Loyal Customers
13952,3,3,1,331,Loyal Customers
13868,3,3,1,331,Loyal Customers
